mac,1,2,3,4,5,6,7,8,9,10,label,noise,concurrent_noise_path,synthetic
6e:7c:a5:0f:91:c6,-59.6,-57.5,-59.0,-59.0,-57.0,-57.2,-54.9,-52.8,-55.6,-37.9,BA,True,BB,True
04:b1:67:ac:8d:65,-58.2,-58.9,-58.4,-58.4,-57.1,-58.2,-58.3,-57.4,-65.0,-65.9,BB,True,BA,True
2e:ad:62:53:35:66,-43.7,-42.8,-49.6,-67.9,-59.9,-60.3,-57.0,-53.1,-55.6,-49.4,AB,True,BA,True
76:64:61:f6:e6:14,-45.9,-48.0,-46.0,-51.6,-44.0,-43.1,-37.1,-42.9,-33.0,-32.0,BA,True,AA,True
2e:ad:62:53:35:66,-45.1,-43.9,-41.9,-42.3,-41.3,-41.6,-48.6,-44.4,-40.9,-42.2,AA,True,BB,True
00:be:3b:9e:7f:14,-60.4,-58.6,-55.0,-59.3,-64.4,-60.9,-31.1,-22.7,-26.5,-34.7,BA,True,BB,True
5c:77:76:80:95:6f,-33.2,-32.5,-35.2,-33.0,-32.1,-32.8,-34.0,-34.1,-35.5,-35.1,AA,True,BB,True
e6:53:5c:2a:e8:e2,-49.2,-38.0,-40.5,-46.2,-58.7,-62.3,-62.3,-60.5,-56.9,-57.1,AB,True,BB,True
f6:12:7b:46:29:86,-53.6,-53.7,-45.2,-44.5,-56.6,-53.2,-57.2,-51.3,-56.9,-50.8,BB,True,AA,True
76:64:61:f6:e6:14,-40.8,-37.5,-32.6,-37.1,-33.0,-41.7,-53.9,-62.9,-53.9,-48.0,AA,True,BB,True
2e:ad:62:53:35:66,-38.0,-39.0,-46.0,-38.0,-53.0,-50.0,-69.0,-64.0,-61.0,-63.0,AB,True,AA,False
e6:53:5c:2a:e8:e2,-35.0,-46.1,-37.1,-49.4,-53.7,-54.6,-56.8,-48.1,-48.3,-48.6,AB,True,BB,True
f6:12:7b:46:29:86,-44.0,-51.0,-47.0,-48.0,-50.0,-46.0,-51.0,-46.0,-47.0,-46.0,BB,True,AA,False
e6:53:5c:2a:e8:e2,-52.5,-53.7,-47.5,-54.2,-52.4,-51.5,-48.6,-53.5,-55.4,-58.5,BB,True,AA,True
76:64:61:f6:e6:14,-58.2,-56.2,-48.5,-49.2,-51.9,-46.6,-57.0,-53.3,-47.3,-63.2,BB,False,,True
e6:53:5c:2a:e8:e2,-58.3,-49.8,-44.0,-49.6,-49.7,-46.9,-51.5,-58.7,-58.8,-56.8,BB,True,AA,True
00:be:3b:9e:7f:14,-40.3,-54.0,-61.2,-46.1,-51.4,-44.3,-38.7,-46.4,-43.9,-44.0,AB,True,BA,True
04:b1:67:ac:8d:65,-35.1,-36.5,-35.5,-36.4,-36.4,-36.2,-36.3,-36.5,-34.8,-35.9,AA,True,AB,True
4a:ff:61:0a:f6:20,-39.5,-40.1,-39.6,-38.6,-38.3,-39.8,-38.5,-25.3,-25.4,-27.1,AA,True,AB,True
04:b1:67:ac:8d:65,-58.9,-59.2,-60.4,-60.2,-59.9,-58.2,-59.7,-58.7,-58.9,-59.1,BB,True,AA,True
e6:53:5c:2a:e8:e2,-40.4,-54.0,-37.0,-46.4,-38.1,-48.7,-40.8,-39.0,-47.3,-47.0,BB,True,AA,True
2e:ad:62:53:35:66,-37.1,-33.9,-40.0,-40.3,-39.3,-50.6,-57.1,-61.5,-60.3,-67.0,AB,True,AA,True
4a:ff:61:0a:f6:20,-43.1,-43.1,-44.1,-42.4,-41.5,-43.9,-43.8,-41.8,-42.5,-43.6,BB,True,BA,True
04:b1:67:ac:8d:65,-38.0,-38.0,-42.0,-45.0,-45.0,-46.0,-46.0,-52.0,-46.0,-36.0,AA,True,BA,True
f6:12:7b:46:29:86,-46.0,-48.3,-44.8,-42.8,-42.5,-34.3,-42.0,-44.7,-48.3,-44.8,BA,True,AB,True
04:b1:67:ac:8d:65,-52.3,-53.5,-54.2,-51.1,-52.5,-52.4,-56.0,-55.5,-56.4,-55.9,AB,True,BB,True
76:64:61:f6:e6:14,-49.1,-56.5,-53.8,-58.6,-53.3,-48.9,-46.1,-44.8,-42.2,-59.9,BB,True,AB,True
04:b1:67:ac:8d:65,-52.9,-51.5,-49.9,-53.1,-53.4,-51.4,-52.3,-52.4,-52.9,-52.0,BB,True,BA,True
76:64:61:f6:e6:14,-43.8,-42.1,-41.0,-39.8,-41.9,-51.9,-46.0,-52.3,-52.7,-50.0,AA,True,BB,True
04:b1:67:ac:8d:65,-46.8,-46.3,-47.7,-47.7,-47.6,-47.5,-46.5,-46.4,-65.6,-64.1,BB,True,AA,True
04:b1:67:ac:8d:65,-40.2,-40.8,-40.0,-39.9,-40.0,-38.3,-34.6,-33.1,-33.6,-34.3,BA,True,AB,True
04:b1:67:ac:8d:65,-53.8,-52.0,-52.7,-52.3,-53.7,-52.6,-52.5,-53.5,-53.4,-51.8,BB,True,AA,True
4a:ff:61:0a:f6:20,-49.0,-38.0,-37.6,-37.6,-37.6,-37.7,-36.6,-37.9,-39.3,-39.4,AB,True,BB,True
ea:51:ae:7f:62:fa,-52.2,-42.7,-56.8,-41.1,-49.2,-52.9,-42.0,-53.1,-36.9,-43.9,BA,True,AA,True
56:ec:bd:68:73:0c,-52.3,-37.3,-39.9,-39.4,-43.8,-43.7,-55.5,-38.0,-49.2,-46.9,BA,True,BB,True
00:be:3b:9e:7f:14,-56.6,-46.0,-51.7,-49.8,-59.9,-63.2,-68.3,-57.6,-64.6,-61.2,BB,True,AB,True
04:b1:67:ac:8d:65,-53.7,-52.0,-51.4,-53.1,-52.5,-53.8,-52.4,-52.5,-51.3,-52.1,BB,True,BA,True
2e:ad:62:53:35:66,-59.8,-51.2,-48.9,-36.2,-49.9,-45.3,-59.7,-47.1,-66.8,-51.5,BB,True,AB,True
04:b1:67:ac:8d:65,-36.3,-36.1,-37.3,-49.7,-48.9,-50.2,-49.7,-49.7,-49.9,-51.0,AB,True,BB,True
56:ec:bd:68:73:0c,-49.1,-53.3,-40.1,-43.5,-42.8,-45.1,-46.3,-44.5,-69.4,-50.0,BA,True,AA,True
e6:53:5c:2a:e8:e2,-58.9,-57.0,-59.2,-62.5,-60.2,-60.8,-55.9,-55.0,-59.2,-52.6,BB,True,BA,True
04:b1:67:ac:8d:65,-58.9,-58.9,-58.9,-58.9,-61.6,-61.6,-61.6,-61.6,-61.6,-61.6,BB,True,BA,True
56:ec:bd:68:73:0c,-42.7,-36.1,-33.6,-37.4,-54.6,-54.4,-60.1,-61.1,-49.8,-49.4,AB,True,BA,True
5c:77:76:80:95:6f,-53.6,-55.6,-55.5,-54.5,-54.2,-54.0,-60.5,-55.2,-52.8,-54.5,BB,True,AB,True
e6:53:5c:2a:e8:e2,-48.3,-45.0,-50.1,-54.9,-43.8,-46.2,-49.2,-44.8,-47.0,-43.0,BB,True,BA,True
04:b1:67:ac:8d:65,-42.3,-43.1,-43.3,-42.2,-41.5,-42.4,-48.6,-47.0,-39.1,-37.8,AA,True,AB,True
56:ec:bd:68:73:0c,-32.5,-36.6,-36.2,-45.9,-49.4,-48.8,-62.7,-41.1,-30.6,-34.0,AA,True,BB,True
4a:ff:61:0a:f6:20,-48.2,-49.2,-47.5,-51.1,-49.6,-48.8,-48.8,-48.4,-49.1,-48.0,BA,True,AB,True
76:64:61:f6:e6:14,-55.4,-42.4,-43.6,-45.4,-41.3,-36.5,-41.5,-27.4,-31.2,-33.5,BA,True,BB,True
e6:53:5c:2a:e8:e2,-52.6,-50.9,-49.3,-49.3,-42.7,-41.9,-47.6,-50.1,-51.8,-44.3,BA,False,,True
5c:77:76:80:95:6f,-55.1,-49.9,-48.8,-39.8,-38.3,-54.2,-55.0,-50.8,-47.2,-43.7,BA,True,AA,True
76:64:61:f6:e6:14,-41.6,-47.1,-32.1,-30.9,-49.4,-40.4,-38.6,-42.3,-37.0,-37.9,AA,False,,True
f6:12:7b:46:29:86,-39.3,-42.9,-43.1,-45.1,-46.0,-52.2,-56.7,-52.2,-49.9,-53.1,AB,True,BB,True
4e:9a:ff:cd:da:f3,-38.0,-41.0,-36.0,-46.0,-54.0,-61.0,-47.0,-49.0,-52.0,-49.0,AB,True,BA,False
56:ec:bd:68:73:0c,-32.9,-34.7,-38.4,-33.5,-32.8,-35.5,-36.8,-50.9,-42.7,-39.5,AA,True,BB,True
4a:ff:61:0a:f6:20,-56.3,-54.6,-55.7,-56.9,-56.2,-56.0,-56.8,-54.7,-57.0,-54.7,AA,True,BA,True
f6:12:7b:46:29:86,-48.9,-46.0,-46.7,-45.8,-42.6,-38.9,-40.2,-37.0,-37.9,-38.8,AA,True,AB,True
4a:ff:61:0a:f6:20,-48.5,-48.0,-47.3,-47.7,-49.1,-47.6,-49.0,-46.7,-48.1,-47.6,AB,True,BB,True
5c:77:76:80:95:6f,-43.7,-45.9,-41.9,-45.9,-48.0,-40.8,-54.5,-49.8,-63.8,-40.6,BA,True,AA,True
76:64:61:f6:e6:14,-48.2,-51.3,-45.2,-55.1,-42.9,-46.7,-49.3,-49.0,-43.4,-50.2,BB,False,,True
e6:53:5c:2a:e8:e2,-43.7,-47.6,-46.8,-43.6,-50.4,-47.1,-52.2,-52.5,-55.8,-47.4,AA,True,BA,True
00:be:3b:9e:7f:14,-43.9,-55.4,-52.5,-35.8,-43.0,-39.2,-46.9,-44.7,-65.6,-61.9,AB,True,BA,True
76:64:61:f6:e6:14,-49.2,-40.4,-57.8,-55.7,-53.2,-46.8,-44.1,-51.9,-35.3,-41.9,AA,False,,True
76:64:61:f6:e6:14,-50.8,-49.8,-47.7,-44.9,-44.5,-47.9,-48.0,-40.5,-34.9,-31.3,BA,True,BB,True
4a:ff:61:0a:f6:20,-72.5,-72.8,-42.7,-42.5,-42.4,-43.1,-42.4,-61.9,-62.2,-60.6,AB,True,BB,True
76:64:61:f6:e6:14,-55.3,-49.7,-43.0,-46.3,-46.4,-38.7,-41.9,-41.9,-36.8,-35.8,BA,True,BB,True
04:b1:67:ac:8d:65,-65.6,-66.4,-60.5,-59.1,-57.8,-60.0,-59.3,-54.3,-64.5,-64.0,BB,True,AA,True
f6:12:7b:46:29:86,-50.3,-41.8,-46.5,-51.0,-39.8,-39.4,-41.7,-40.6,-40.2,-47.3,BA,True,AB,True
6e:7c:a5:0f:91:c6,-45.7,-43.3,-44.4,-47.1,-47.8,-44.7,-44.7,-44.7,-43.7,-46.1,BB,True,AB,True
4a:ff:61:0a:f6:20,-29.4,-30.5,-28.6,-29.2,-30.7,-30.3,-30.7,-30.1,-29.2,-28.7,AA,True,AB,True
f6:12:7b:46:29:86,-43.0,-40.0,-45.0,-44.0,-39.0,-39.0,-45.0,-41.0,-41.0,-42.0,AA,True,AB,True
6e:7c:a5:0f:91:c6,-44.3,-44.7,-44.3,-43.5,-46.0,-46.1,-46.1,-45.1,-44.3,-44.7,BB,True,AB,True
6e:7c:a5:0f:91:c6,-56.6,-56.7,-56.2,-57.2,-55.2,-55.9,-57.1,-55.4,-54.7,-56.1,AA,True,BB,True
e6:53:5c:2a:e8:e2,-39.1,-41.3,-42.4,-57.7,-58.7,-58.1,-52.3,-47.2,-45.9,-47.5,AA,True,BA,True
f6:12:7b:46:29:86,-43.0,-43.8,-41.0,-42.4,-38.6,-42.6,-40.2,-42.1,-45.2,-44.0,AA,True,BA,True
04:b1:67:ac:8d:65,-43.4,-43.5,-43.4,-42.4,-43.8,-43.1,-42.5,-42.7,-42.6,-44.2,AA,True,BA,True
76:64:61:f6:e6:14,-40.3,-60.0,-45.6,-47.5,-52.4,-52.4,-55.8,-59.2,-44.5,-39.7,AB,True,AA,True
04:b1:67:ac:8d:65,-62.3,-61.9,-61.0,-61.9,-61.7,-62.7,-72.8,-66.4,-67.7,-67.6,BB,True,AA,True
56:ec:bd:68:73:0c,-41.1,-41.4,-40.6,-39.5,-36.6,-40.1,-42.7,-41.9,-62.8,-38.5,BA,True,BB,True
e6:53:5c:2a:e8:e2,-58.1,-56.1,-50.7,-47.1,-36.8,-37.7,-50.7,-57.2,-45.3,-42.8,BA,True,AB,True
76:64:61:f6:e6:14,-40.8,-40.2,-43.9,-30.2,-34.3,-45.7,-56.5,-55.4,-69.6,-39.7,AA,True,BB,True
ea:51:ae:7f:62:fa,-39.0,-37.4,-38.9,-38.6,-37.9,-37.3,-37.5,-36.9,-38.4,-38.7,AB,True,BA,True
04:b1:67:ac:8d:65,-73.9,-74.0,-73.1,-74.3,-74.0,-77.9,-72.1,-69.1,-70.5,-63.7,BB,True,BA,True
04:b1:67:ac:8d:65,-34.0,-35.0,-33.0,-35.0,-34.0,-32.0,-34.0,-34.0,-32.0,-32.0,AA,True,AB,False
76:64:61:f6:e6:14,-51.6,-44.0,-39.3,-39.5,-43.9,-41.6,-52.1,-36.7,-50.7,-40.4,BA,True,BB,True
e6:53:5c:2a:e8:e2,-38.7,-43.3,-36.5,-48.3,-37.6,-48.9,-59.4,-63.4,-46.6,-39.7,AB,True,BB,True
e6:53:5c:2a:e8:e2,-35.2,-31.7,-47.3,-40.8,-52.1,-51.1,-51.4,-53.4,-57.5,-35.8,AB,True,BB,True
76:64:61:f6:e6:14,-32.8,-40.1,-42.4,-56.4,-57.8,-58.2,-48.1,-44.5,-45.7,-45.3,AB,True,BA,True
04:b1:67:ac:8d:65,-48.2,-46.9,-46.2,-47.3,-47.4,-47.7,-45.4,-45.8,-47.2,-46.1,AB,True,BB,True
4e:9a:ff:cd:da:f3,-36.2,-32.4,-45.6,-49.3,-53.1,-53.6,-48.1,-47.1,-45.2,-41.5,AB,True,BA,True
5c:77:76:80:95:6f,-34.2,-36.2,-33.7,-25.4,-37.8,-51.8,-60.8,-59.0,-54.3,-60.9,AB,True,BA,True
e6:53:5c:2a:e8:e2,-47.9,-42.1,-38.0,-42.4,-46.4,-47.1,-46.0,-50.0,-44.1,-43.7,AA,True,BA,True
76:64:61:f6:e6:14,-53.9,-59.1,-56.3,-47.7,-41.6,-48.8,-50.0,-57.0,-51.9,-52.9,BB,True,AB,True
6e:7c:a5:0f:91:c6,-49.8,-50.4,-34.0,-36.6,-34.8,-37.7,-49.5,-57.0,-59.3,-59.8,AB,True,BA,True
56:ec:bd:68:73:0c,-40.0,-35.0,-29.0,-43.0,-30.0,-33.0,-34.0,-45.0,-38.0,-34.0,AA,True,BB,False
76:64:61:f6:e6:14,-59.7,-57.2,-49.8,-47.3,-47.2,-45.1,-35.1,-48.6,-33.9,-34.1,BA,False,,True
76:64:61:f6:e6:14,-49.7,-43.8,-48.9,-37.5,-41.7,-32.5,-49.3,-42.6,-38.1,-30.0,AA,False,,True
e6:53:5c:2a:e8:e2,-34.3,-37.4,-46.5,-31.8,-36.4,-53.0,-48.4,-52.1,-49.3,-49.2,BB,True,AA,True
4a:ff:61:0a:f6:20,-57.3,-57.1,-56.5,-58.0,-57.3,-57.0,-56.8,-56.7,-60.0,-57.4,AB,True,BB,True
4a:ff:61:0a:f6:20,-42.4,-39.5,-39.5,-44.5,-49.3,-50.3,-59.9,-59.0,-52.2,-48.4,AB,True,BB,True
00:be:3b:9e:7f:14,-42.6,-52.1,-50.6,-50.9,-47.6,-52.6,-53.0,-56.7,-66.6,-66.1,BB,True,AB,True
04:b1:67:ac:8d:65,-34.5,-39.6,-41.4,-42.4,-41.9,-38.9,-34.8,-35.4,-35.5,-34.5,BA,True,AB,True
76:64:61:f6:e6:14,-52.8,-42.6,-58.6,-57.6,-49.9,-47.8,-49.8,-46.0,-28.6,-41.1,AA,False,,True
5c:77:76:80:95:6f,-34.5,-33.7,-30.8,-38.9,-53.2,-49.5,-57.9,-60.2,-56.0,-49.9,AB,True,AA,True
04:b1:67:ac:8d:65,-34.6,-33.5,-34.3,-34.1,-34.6,-34.0,-34.7,-34.9,-35.0,-35.2,AA,True,BA,True
f6:12:7b:46:29:86,-51.7,-45.1,-42.6,-43.4,-40.0,-53.5,-45.0,-46.2,-46.8,-43.1,BB,True,AA,True
4a:ff:61:0a:f6:20,-59.1,-59.0,-57.2,-60.2,-58.5,-59.8,-57.9,-58.9,-60.1,-58.6,BB,True,BA,True
4e:9a:ff:cd:da:f3,-51.0,-46.2,-45.2,-45.6,-46.5,-52.7,-51.8,-48.0,-49.2,-48.6,BB,True,AB,True
f6:12:7b:46:29:86,-41.7,-42.1,-42.1,-41.3,-42.5,-41.7,-40.9,-41.3,-42.1,-42.1,AA,True,AB,True
5c:77:76:80:95:6f,-51.9,-42.5,-48.8,-50.6,-43.5,-40.6,-43.1,-48.4,-55.3,-37.9,BA,True,AA,True
76:64:61:f6:e6:14,-53.0,-43.0,-44.0,-34.0,-49.0,-60.0,-55.0,-64.0,-62.0,-62.0,AB,False,,False
e6:53:5c:2a:e8:e2,-39.3,-28.7,-33.6,-42.0,-41.3,-49.3,-47.4,-60.0,-46.5,-43.6,AB,False,,True
4a:ff:61:0a:f6:20,-44.3,-56.1,-54.7,-57.5,-47.5,-46.3,-46.7,-44.8,-46.1,-45.5,BA,True,AB,True
e6:53:5c:2a:e8:e2,-43.9,-40.8,-40.9,-43.8,-40.3,-54.3,-42.7,-47.7,-44.1,-39.9,BB,True,AA,True
00:be:3b:9e:7f:14,-47.4,-52.3,-56.2,-50.4,-33.8,-40.4,-44.2,-45.0,-67.4,-51.8,AB,True,AA,True
e6:53:5c:2a:e8:e2,-43.6,-43.8,-38.1,-39.1,-48.2,-42.3,-30.6,-36.1,-35.2,-30.8,AA,False,,True
e6:53:5c:2a:e8:e2,-44.7,-53.5,-40.8,-43.4,-42.7,-42.5,-45.9,-43.0,-43.7,-43.7,AA,True,AB,True
6e:7c:a5:0f:91:c6,-66.2,-65.7,-65.9,-65.8,-64.8,-65.8,-65.5,-65.9,-65.4,-64.5,BA,True,BB,True
ea:51:ae:7f:62:fa,-52.0,-53.0,-52.0,-52.0,-48.0,-49.0,-51.0,-42.0,-42.0,-42.0,BB,True,AB,False
5c:77:76:80:95:6f,-49.2,-49.9,-49.9,-51.2,-50.1,-62.4,-50.4,-52.7,-51.0,-51.9,BB,True,AB,True
ea:51:ae:7f:62:fa,-59.5,-45.1,-40.3,-52.7,-44.1,-41.9,-43.8,-47.5,-57.0,-60.6,BB,True,AB,True
f6:12:7b:46:29:86,-46.0,-51.1,-49.1,-51.4,-50.9,-59.4,-44.9,-49.8,-56.0,-53.4,BB,True,BA,True
5c:77:76:80:95:6f,-42.1,-37.9,-28.1,-35.6,-52.7,-57.5,-55.9,-56.0,-57.7,-49.4,AB,True,BA,True
4a:ff:61:0a:f6:20,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,BB,True,AA,False
4a:ff:61:0a:f6:20,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,BB,True,AA,False
00:be:3b:9e:7f:14,-44.8,-52.0,-48.9,-53.9,-55.4,-45.6,-57.9,-44.1,-55.6,-58.3,AB,True,AA,True
04:b1:67:ac:8d:65,-61.5,-66.7,-55.6,-65.6,-54.1,-61.0,-61.8,-66.2,-58.2,-63.2,BA,True,AB,True
04:b1:67:ac:8d:65,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,AB,True,BB,False
6e:7c:a5:0f:91:c6,-45.2,-45.3,-45.9,-44.3,-45.1,-45.7,-44.5,-45.3,-45.2,-45.8,AA,True,BB,True
4a:ff:61:0a:f6:20,-34.0,-35.3,-33.9,-32.8,-34.6,-33.9,-33.9,-33.2,-34.3,-34.7,AA,True,BA,True
04:b1:67:ac:8d:65,-35.5,-35.2,-34.8,-34.9,-34.1,-34.5,-34.3,-35.2,-34.4,-43.4,AA,True,AB,True
76:64:61:f6:e6:14,-37.9,-32.2,-39.8,-38.8,-41.4,-39.7,-38.8,-31.7,-34.0,-26.3,AA,True,BB,True
e6:53:5c:2a:e8:e2,-36.0,-35.7,-33.6,-34.9,-35.9,-35.0,-34.8,-35.8,-36.3,-35.2,AA,True,AB,True
e6:53:5c:2a:e8:e2,-55.0,-54.1,-58.5,-60.8,-54.9,-54.4,-56.5,-61.2,-62.2,-57.9,BB,True,BA,True
76:64:61:f6:e6:14,-49.3,-45.8,-38.6,-39.2,-41.6,-45.8,-52.9,-38.9,-41.5,-38.8,BA,True,AA,True
2e:ad:62:53:35:66,-36.1,-54.7,-50.6,-56.6,-59.7,-58.2,-50.0,-54.7,-52.1,-52.4,AB,True,BA,True
e6:53:5c:2a:e8:e2,-38.9,-39.8,-45.5,-54.3,-44.1,-40.9,-40.9,-44.1,-39.6,-33.7,AA,True,BA,True
76:64:61:f6:e6:14,-43.2,-44.8,-43.8,-43.0,-48.0,-42.1,-37.0,-32.4,-38.2,-39.5,BA,True,AA,True
76:64:61:f6:e6:14,-30.0,-37.0,-39.0,-41.0,-43.0,-42.0,-41.0,-37.0,-34.0,-35.0,AA,True,BB,False
2e:ad:62:53:35:66,-58.3,-59.9,-60.2,-55.9,-55.5,-55.1,-43.9,-41.3,-40.9,-51.9,BA,True,AA,True
04:b1:67:ac:8d:65,-35.5,-35.2,-34.8,-37.3,-52.8,-44.8,-44.6,-45.0,-45.3,-48.5,BB,True,BA,True
e6:53:5c:2a:e8:e2,-29.6,-35.3,-43.7,-29.8,-31.9,-39.8,-37.4,-48.9,-49.0,-45.3,AB,True,BB,True
e6:53:5c:2a:e8:e2,-41.0,-41.0,-38.0,-43.0,-67.0,-44.0,-45.0,-40.0,-38.0,-39.0,AA,True,BA,False
4a:ff:61:0a:f6:20,-50.0,-54.0,-56.8,-60.0,-55.5,-51.0,-50.4,-56.4,-57.5,-61.3,BB,True,AA,True
5c:77:76:80:95:6f,-40.4,-45.9,-45.0,-38.9,-52.9,-50.6,-50.7,-50.8,-35.6,-39.5,BA,True,AA,True
4e:9a:ff:cd:da:f3,-50.3,-46.0,-45.0,-47.6,-45.6,-54.0,-52.8,-47.1,-48.8,-47.5,BB,True,AB,True
4e:9a:ff:cd:da:f3,-59.0,-45.0,-48.0,-53.0,-44.0,-38.0,-42.0,-43.0,-44.0,-42.0,BA,True,AA,False
2e:ad:62:53:35:66,-66.9,-49.8,-49.9,-54.9,-44.0,-43.6,-43.0,-37.8,-47.5,-52.1,BA,True,BB,True
56:ec:bd:68:73:0c,-36.0,-38.0,-38.0,-41.0,-39.0,-57.0,-48.0,-36.0,-31.0,-30.0,AA,True,BB,False
4a:ff:61:0a:f6:20,-39.4,-46.0,-44.7,-47.9,-45.6,-46.0,-47.7,-46.0,-47.0,-46.4,BA,True,AB,True
04:b1:67:ac:8d:65,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,-62.0,BB,True,BA,False
e6:53:5c:2a:e8:e2,-39.0,-38.0,-38.0,-55.0,-59.0,-55.0,-56.0,-57.0,-52.0,-51.0,AB,True,BB,False
04:b1:67:ac:8d:65,-59.6,-60.6,-60.0,-61.1,-60.4,-61.5,-35.8,-36.6,-35.2,-34.8,AB,True,BB,True
4a:ff:61:0a:f6:20,-39.0,-54.0,-57.0,-56.0,-60.0,-51.0,-56.0,-40.0,-37.0,-38.0,BB,True,AA,True
f6:12:7b:46:29:86,-41.5,-34.1,-39.0,-37.1,-37.2,-37.8,-40.8,-43.4,-52.2,-44.3,AB,True,BB,True
6e:7c:a5:0f:91:c6,-43.8,-44.3,-44.8,-45.1,-46.6,-46.5,-44.1,-44.4,-44.0,-43.2,AA,True,BB,True
56:ec:bd:68:73:0c,-61.8,-48.9,-49.9,-47.4,-49.5,-51.0,-45.4,-52.8,-49.6,-36.0,BA,True,BB,True
00:be:3b:9e:7f:14,-43.6,-38.1,-37.6,-45.4,-37.0,-42.9,-50.7,-55.4,-62.0,-59.0,AB,True,AA,True
04:b1:67:ac:8d:65,-57.0,-58.1,-39.6,-39.1,-38.5,-38.1,-43.6,-43.3,-54.4,-56.4,AB,True,BB,True
e6:53:5c:2a:e8:e2,-59.9,-52.9,-55.3,-48.2,-55.3,-54.9,-55.9,-49.9,-49.9,-50.8,BB,True,BA,True
04:b1:67:ac:8d:65,-72.0,-72.0,-63.0,-58.0,-54.0,-59.0,-59.0,-59.0,-59.0,-59.0,BA,True,AB,False
04:b1:67:ac:8d:65,-36.8,-38.5,-38.3,-36.0,-39.3,-38.3,-35.9,-38.5,-37.7,-39.1,BA,True,AB,True
5c:77:76:80:95:6f,-35.3,-35.7,-34.8,-34.6,-33.3,-34.6,-35.4,-36.3,-33.6,-34.3,AA,True,BB,True
04:b1:67:ac:8d:65,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,BA,True,AB,False
04:b1:67:ac:8d:65,-58.0,-63.4,-57.0,-56.1,-56.5,-46.2,-57.6,-53.8,-49.8,-66.1,BA,True,AB,True
00:be:3b:9e:7f:14,-51.3,-61.0,-62.9,-69.7,-67.4,-53.9,-43.6,-48.1,-45.5,-44.1,BB,True,AB,True
76:64:61:f6:e6:14,-58.4,-43.7,-47.7,-48.1,-39.6,-36.6,-42.0,-34.8,-33.1,-45.3,BA,True,BB,True
e6:53:5c:2a:e8:e2,-46.2,-52.1,-57.4,-52.8,-56.7,-57.3,-56.6,-53.5,-61.4,-59.3,BB,False,,True
ea:51:ae:7f:62:fa,-33.1,-30.8,-41.3,-45.3,-41.6,-53.6,-52.9,-42.0,-50.5,-45.3,AA,True,BB,True
e6:53:5c:2a:e8:e2,-47.3,-50.8,-52.5,-52.5,-54.6,-53.8,-52.6,-53.5,-52.1,-55.7,BB,True,BA,True
e6:53:5c:2a:e8:e2,-37.2,-26.7,-22.6,-32.7,-39.5,-45.1,-46.7,-47.7,-55.9,-54.8,AB,False,,True
e6:53:5c:2a:e8:e2,-56.0,-57.0,-47.0,-49.0,-46.0,-55.0,-47.0,-49.0,-55.0,-65.0,BB,False,,False
4e:9a:ff:cd:da:f3,-42.3,-45.3,-39.9,-40.9,-44.4,-43.0,-39.7,-42.7,-39.5,-39.5,AA,True,BB,True
04:b1:67:ac:8d:65,-36.9,-38.2,-39.3,-37.6,-35.9,-36.5,-37.3,-37.4,-36.6,-37.1,AA,True,BA,True
5c:77:76:80:95:6f,-51.6,-50.1,-50.8,-51.0,-50.9,-53.7,-58.1,-50.9,-51.7,-50.2,BB,True,AB,True
76:64:61:f6:e6:14,-47.8,-47.9,-48.0,-39.2,-36.4,-41.1,-36.1,-36.3,-36.4,-36.7,BA,True,AA,True
56:ec:bd:68:73:0c,-54.1,-41.9,-40.3,-27.9,-44.5,-57.1,-56.0,-59.4,-61.9,-63.0,AB,True,AA,True
e6:53:5c:2a:e8:e2,-36.0,-48.1,-38.6,-42.8,-48.5,-33.7,-27.6,-39.5,-40.4,-49.4,AA,False,,True
5c:77:76:80:95:6f,-36.8,-32.1,-22.1,-31.7,-61.5,-65.1,-59.2,-57.7,-60.6,-44.6,AB,True,AA,True
e6:53:5c:2a:e8:e2,-50.1,-56.6,-44.7,-49.3,-48.3,-46.1,-51.9,-48.5,-47.0,-52.5,BB,True,BA,True
76:64:61:f6:e6:14,-48.6,-47.1,-47.0,-48.8,-39.4,-45.7,-41.5,-42.7,-35.9,-35.5,BA,True,AA,True
4a:ff:61:0a:f6:20,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,AA,True,AB,False
04:b1:67:ac:8d:65,-36.7,-37.7,-36.8,-36.8,-39.9,-41.4,-39.2,-39.8,-67.7,-66.8,AB,True,BB,True
76:64:61:f6:e6:14,-54.6,-42.8,-46.1,-50.4,-47.2,-48.5,-50.1,-44.8,-46.7,-49.2,BB,True,AB,True
2e:ad:62:53:35:66,-56.3,-57.1,-47.5,-45.9,-61.4,-53.6,-48.5,-35.8,-42.4,-48.8,BA,True,AA,True
