mac,1,2,3,4,5,6,7,8,9,10,label,noise,concurrent_noise_path,synthetic
e6:53:5c:2a:e8:e2,-42.2,-42.8,-41.3,-48.8,-42.6,-35.0,-38.0,-45.8,-39.3,-45.8,BB,True,BA,True
e6:53:5c:2a:e8:e2,-39.9,-40.8,-39.9,-38.2,-37.1,-42.8,-59.3,-44.7,-50.7,-44.7,AA,True,AB,True
76:64:61:f6:e6:14,-46.2,-45.4,-42.7,-46.5,-46.4,-51.1,-48.5,-55.4,-47.3,-44.7,BB,False,,True
4a:ff:61:0a:f6:20,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,AA,True,AB,False
56:ec:bd:68:73:0c,-45.0,-43.0,-43.0,-34.7,-42.0,-45.0,-49.8,-53.3,-61.4,-51.8,AB,True,AA,True
86:1d:1e:e5:49:5a,-53.8,-39.4,-40.4,-36.0,-48.5,-54.6,-56.4,-60.4,-57.1,-59.3,AB,True,AA,True
e6:53:5c:2a:e8:e2,-53.1,-51.0,-50.9,-44.1,-46.9,-46.9,-52.7,-45.8,-42.0,-44.8,BA,True,AB,True
04:b1:67:ac:8d:65,-47.0,-45.8,-56.2,-57.0,-56.2,-57.3,-58.6,-56.5,-57.0,-57.4,AA,True,BA,True
e6:53:5c:2a:e8:e2,-55.6,-50.6,-51.8,-48.8,-34.3,-40.3,-42.1,-39.7,-42.8,-42.9,BA,True,AB,True
76:64:61:f6:e6:14,-43.3,-43.0,-48.3,-39.7,-41.0,-45.7,-43.7,-43.0,-52.0,-43.0,BA,True,BB,True
76:64:61:f6:e6:14,-44.1,-48.3,-49.2,-48.8,-37.2,-36.7,-40.9,-44.0,-33.7,-34.2,BA,True,AA,True
76:64:61:f6:e6:14,-38.6,-34.0,-32.3,-39.5,-36.7,-44.9,-51.9,-52.8,-54.8,-50.8,AB,True,AA,True
e6:53:5c:2a:e8:e2,-33.3,-28.9,-31.0,-41.7,-35.7,-47.1,-39.9,-43.2,-62.1,-52.8,AB,False,,True
76:64:61:f6:e6:14,-36.8,-37.4,-40.6,-33.8,-40.8,-38.4,-39.1,-34.4,-38.0,-34.1,AA,True,BB,True
e6:53:5c:2a:e8:e2,-51.0,-54.0,-49.0,-52.0,-48.0,-56.0,-56.0,-50.0,-48.0,-57.0,BB,True,AA,False
ea:51:ae:7f:62:fa,-42.4,-39.4,-59.8,-57.7,-54.7,-55.3,-56.1,-47.7,-48.6,-49.0,BB,True,AB,True
04:b1:67:ac:8d:65,-43.8,-39.0,-49.1,-52.7,-48.2,-45.4,-46.3,-50.9,-43.6,-41.8,BB,True,BA,True
76:64:61:f6:e6:14,-40.4,-38.8,-29.1,-49.4,-59.2,-57.0,-65.4,-67.5,-56.2,-46.6,AB,False,,True
4a:ff:61:0a:f6:20,-33.0,-33.0,-33.0,-33.0,-33.0,-46.0,-48.0,-48.0,-48.0,-48.0,AB,True,BB,False
04:b1:67:ac:8d:65,-63.0,-64.0,-64.0,-64.0,-64.0,-55.0,-55.0,-55.0,-54.0,-51.0,BA,True,AB,False
ea:51:ae:7f:62:fa,-35.7,-29.8,-40.6,-40.7,-46.7,-51.0,-51.3,-51.4,-54.9,-63.5,AA,True,BB,True
76:64:61:f6:e6:14,-43.0,-45.0,-42.0,-50.0,-47.0,-64.0,-66.0,-74.0,-53.0,-57.0,BB,True,AB,False
4a:ff:61:0a:f6:20,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-38.0,BB,True,BA,False
56:ec:bd:68:73:0c,-30.4,-38.7,-36.4,-63.1,-33.6,-37.5,-65.6,-44.8,-37.2,-33.8,AA,True,BB,True
76:64:61:f6:e6:14,-54.0,-47.0,-45.4,-42.3,-47.0,-43.1,-43.1,-34.5,-43.9,-39.2,BA,True,BB,True
04:b1:67:ac:8d:65,-36.1,-37.6,-34.6,-36.3,-35.0,-36.6,-35.9,-35.2,-35.3,-36.2,AA,True,BA,True
76:64:61:f6:e6:14,-33.5,-37.2,-45.6,-49.5,-54.6,-54.0,-50.4,-52.4,-47.3,-43.7,AB,True,BA,True
04:b1:67:ac:8d:65,-29.3,-29.9,-28.2,-28.6,-30.2,-29.0,-30.3,-27.9,-27.7,-29.0,AB,True,BB,True
e6:53:5c:2a:e8:e2,-54.6,-41.4,-41.4,-43.3,-41.3,-39.1,-40.2,-43.1,-37.2,-33.4,BA,False,,True
2e:ad:62:53:35:66,-60.9,-61.2,-56.1,-48.5,-46.4,-47.8,-53.4,-39.8,-40.4,-40.8,BA,True,BB,True
e6:53:5c:2a:e8:e2,-42.9,-44.8,-43.0,-45.9,-39.6,-40.1,-44.0,-37.5,-39.3,-53.8,BB,True,AA,True
e6:53:5c:2a:e8:e2,-51.5,-54.0,-51.5,-50.9,-53.1,-48.5,-51.3,-47.2,-48.8,-52.4,BB,True,AA,True
ea:51:ae:7f:62:fa,-47.7,-48.4,-47.2,-43.6,-35.9,-64.3,-47.0,-51.2,-60.6,-58.3,BB,True,AB,True
76:64:61:f6:e6:14,-52.8,-55.6,-61.8,-59.0,-55.3,-70.4,-44.8,-55.8,-42.7,-49.5,BB,False,,True
2e:ad:62:53:35:66,-63.0,-55.0,-60.0,-53.0,-60.0,-58.0,-55.0,-55.0,-58.0,-56.0,BB,True,AB,False
76:64:61:f6:e6:14,-33.4,-37.7,-39.1,-37.3,-39.5,-39.1,-38.2,-31.9,-37.2,-31.6,AA,True,BB,True
76:64:61:f6:e6:14,-38.9,-45.5,-43.1,-37.3,-36.3,-40.1,-34.4,-42.5,-37.9,-29.6,AA,False,,True
2e:ad:62:53:35:66,-57.0,-58.0,-50.0,-50.0,-51.0,-43.0,-39.0,-39.0,-39.0,-41.0,BA,True,BB,False
04:b1:67:ac:8d:65,-46.1,-45.1,-44.4,-45.5,-46.4,-45.0,-46.5,-48.1,-47.0,-47.9,AB,True,BB,True
76:64:61:f6:e6:14,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,AA,True,BB,True
e6:53:5c:2a:e8:e2,-50.9,-42.8,-45.0,-33.0,-50.3,-44.5,-47.8,-50.9,-62.3,-54.5,BA,False,,True
2e:ad:62:53:35:66,-55.0,-35.5,-47.0,-53.0,-59.0,-61.0,-59.4,-51.2,-54.3,-50.5,AB,True,BA,True
4a:ff:61:0a:f6:20,-39.1,-33.3,-36.1,-34.7,-35.2,-35.1,-35.6,-34.4,-34.4,-33.0,AA,True,BA,True
04:b1:67:ac:8d:65,-32.5,-34.7,-35.1,-35.9,-35.7,-34.8,-36.0,-34.8,-35.3,-37.5,AA,True,AB,True
e6:53:5c:2a:e8:e2,-53.9,-51.6,-47.8,-53.5,-43.3,-48.3,-57.7,-49.3,-48.7,-33.5,BA,True,AB,True
04:b1:67:ac:8d:65,-41.1,-38.9,-35.1,-38.3,-38.3,-36.5,-35.8,-35.8,-35.8,-35.8,AA,True,AB,True
04:b1:67:ac:8d:65,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,-29.0,AB,True,BB,False
2e:ad:62:53:35:66,-41.3,-39.4,-44.0,-50.3,-57.9,-63.2,-52.0,-61.6,-54.0,-53.9,AB,True,BA,True
56:ec:bd:68:73:0c,-37.2,-36.2,-37.9,-46.9,-57.4,-53.6,-56.0,-50.9,-60.4,-54.7,AB,True,AA,True
04:b1:67:ac:8d:65,-53.3,-53.4,-48.5,-47.8,-46.2,-46.9,-46.4,-48.5,-46.7,-47.8,BB,True,AA,True
e6:53:5c:2a:e8:e2,-47.7,-41.8,-48.4,-51.6,-36.2,-39.5,-43.7,-37.6,-50.9,-62.7,BA,False,,True
2e:ad:62:53:35:66,-35.4,-39.9,-42.9,-57.3,-66.0,-57.8,-58.3,-50.0,-51.6,-55.0,AB,True,BA,True
e6:53:5c:2a:e8:e2,-43.9,-43.1,-43.3,-54.1,-36.7,-36.7,-39.4,-35.8,-49.2,-46.5,BA,True,AB,True
04:b1:67:ac:8d:65,-55.9,-56.0,-55.4,-54.8,-52.5,-53.8,-51.7,-52.9,-51.3,-58.3,BB,True,BA,True
76:64:61:f6:e6:14,-40.8,-37.6,-27.9,-46.2,-51.8,-57.7,-64.0,-62.4,-58.3,-58.0,AB,False,,True
56:ec:bd:68:73:0c,-46.8,-44.4,-50.6,-45.8,-44.1,-47.5,-43.0,-63.2,-42.1,-42.3,BA,True,BB,True
76:64:61:f6:e6:14,-51.9,-38.8,-30.4,-36.6,-42.9,-59.6,-66.7,-62.3,-50.4,-58.1,AB,False,,True
76:64:61:f6:e6:14,-56.0,-48.0,-49.0,-46.0,-44.0,-42.0,-41.0,-37.0,-35.0,-38.0,BA,True,BB,False
76:64:61:f6:e6:14,-44.0,-40.0,-37.0,-46.0,-47.0,-49.0,-62.0,-47.0,-47.0,-43.0,AB,True,BA,False
e6:53:5c:2a:e8:e2,-56.6,-54.2,-57.4,-54.8,-57.7,-61.0,-58.7,-58.0,-56.8,-58.6,BB,True,AA,True
4a:ff:61:0a:f6:20,-48.7,-49.3,-48.2,-49.5,-48.9,-49.3,-48.7,-49.2,-48.8,-47.6,BA,True,AB,True
e6:53:5c:2a:e8:e2,-49.0,-51.8,-42.2,-57.0,-50.0,-53.0,-55.7,-51.3,-47.7,-56.4,BB,True,BA,True
04:b1:67:ac:8d:65,-41.0,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,AA,True,BA,False
e6:53:5c:2a:e8:e2,-61.7,-58.7,-52.9,-55.7,-55.5,-54.8,-56.3,-55.2,-52.7,-53.8,BB,True,AA,True
76:64:61:f6:e6:14,-38.4,-48.2,-31.7,-67.4,-64.5,-53.2,-53.0,-47.5,-44.4,-45.9,AB,True,BA,True
76:64:61:f6:e6:14,-46.2,-43.1,-45.5,-45.4,-48.4,-47.7,-38.0,-55.0,-44.8,-39.5,BA,True,AA,True
86:1d:1e:e5:49:5a,-52.0,-42.3,-32.5,-34.0,-39.5,-56.3,-58.0,-58.3,-62.5,-57.7,AB,True,AA,True
76:64:61:f6:e6:14,-57.1,-47.6,-49.1,-46.0,-47.5,-42.0,-39.1,-36.0,-32.1,-32.6,BA,True,AA,True
76:64:61:f6:e6:14,-41.1,-38.4,-37.6,-41.6,-70.7,-38.7,-41.1,-41.8,-42.8,-52.9,AA,True,BB,True
e6:53:5c:2a:e8:e2,-36.0,-32.1,-38.7,-42.5,-47.7,-55.4,-50.9,-44.1,-58.1,-48.4,AB,False,,True
04:b1:67:ac:8d:65,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,AA,True,AB,False
56:ec:bd:68:73:0c,-49.0,-49.2,-47.6,-70.5,-46.4,-57.7,-71.5,-42.6,-53.1,-31.3,BA,True,BB,True
76:64:61:f6:e6:14,-47.1,-49.9,-46.6,-40.8,-37.3,-36.9,-47.2,-45.9,-46.1,-43.6,BA,True,AA,True
ea:51:ae:7f:62:fa,-39.9,-28.4,-46.5,-41.8,-47.0,-49.2,-51.8,-47.1,-53.8,-46.9,AA,True,BB,True
e6:53:5c:2a:e8:e2,-45.0,-42.1,-42.4,-41.7,-46.8,-43.7,-58.1,-44.0,-42.0,-48.4,BB,True,AA,True
04:b1:67:ac:8d:65,-42.7,-41.9,-42.9,-33.6,-33.5,-32.2,-51.3,-49.6,-51.1,-65.1,BA,True,AB,True
ea:51:ae:7f:62:fa,-42.0,-46.0,-42.0,-36.0,-44.0,-60.0,-60.0,-63.0,-67.0,-68.0,AB,True,BA,False
e6:53:5c:2a:e8:e2,-38.7,-39.8,-37.3,-48.6,-42.0,-34.5,-31.4,-39.1,-36.5,-29.9,AA,True,AB,True
04:b1:67:ac:8d:65,-41.2,-40.4,-41.6,-41.6,-40.9,-42.7,-40.2,-40.9,-40.9,-41.4,AA,True,BA,True
76:64:61:f6:e6:14,-49.8,-47.3,-48.5,-51.3,-47.4,-43.4,-36.8,-43.0,-39.9,-44.4,BA,True,BB,True
04:b1:67:ac:8d:65,-48.8,-46.7,-47.7,-48.3,-45.7,-47.6,-45.8,-36.0,-36.1,-37.4,AA,True,AB,True
e6:53:5c:2a:e8:e2,-34.3,-44.8,-38.0,-37.9,-37.5,-41.8,-59.5,-53.2,-46.3,-53.6,AA,False,,True
56:ec:bd:68:73:0c,-40.5,-40.5,-42.0,-45.0,-39.8,-40.2,-38.7,-36.0,-34.7,-32.5,AA,True,BB,True
e6:53:5c:2a:e8:e2,-56.0,-57.0,-57.0,-53.0,-47.0,-56.0,-52.0,-58.0,-59.0,-34.0,BA,True,AB,False
04:b1:67:ac:8d:65,-47.1,-48.6,-55.3,-51.1,-49.3,-49.0,-50.1,-50.0,-49.5,-57.0,BB,True,BA,True
76:64:61:f6:e6:14,-56.7,-58.6,-51.8,-45.9,-49.8,-44.9,-37.1,-45.9,-28.3,-40.0,BA,True,BB,True
04:b1:67:ac:8d:65,-45.2,-47.7,-46.7,-46.5,-47.0,-46.5,-46.7,-47.7,-65.6,-64.4,BB,True,AA,True
e6:53:5c:2a:e8:e2,-48.0,-37.7,-38.2,-42.6,-37.3,-36.0,-46.4,-38.9,-54.7,-46.2,AA,True,AB,True
56:ec:bd:68:73:0c,-55.9,-48.9,-43.8,-33.7,-41.5,-41.7,-49.3,-58.5,-62.6,-49.2,AB,True,AA,True
4a:ff:61:0a:f6:20,-63.4,-60.2,-62.0,-61.6,-62.1,-61.6,-73.3,-72.3,-72.0,-71.4,AB,True,BB,True
4a:ff:61:0a:f6:20,-43.8,-30.7,-30.4,-30.8,-30.5,-35.7,-33.7,-34.3,-34.0,-33.8,AA,True,BA,True
04:b1:67:ac:8d:65,-53.0,-53.0,-53.0,-53.0,-58.0,-58.0,-58.0,-58.0,-48.0,-50.0,BB,True,BA,False
76:64:61:f6:e6:14,-35.5,-44.2,-33.4,-44.5,-63.7,-62.0,-56.9,-51.2,-50.8,-58.3,AB,True,BA,True
04:b1:67:ac:8d:65,-35.2,-34.3,-34.3,-34.8,-35.3,-35.3,-35.9,-30.9,-31.5,-51.3,BA,True,AB,True
76:64:61:f6:e6:14,-46.2,-47.2,-41.2,-46.3,-45.4,-37.1,-37.6,-50.8,-49.2,-38.1,BA,True,BB,True
e6:53:5c:2a:e8:e2,-43.0,-49.0,-44.0,-44.0,-36.0,-28.0,-35.0,-33.0,-40.0,-63.0,BA,True,AB,False
04:b1:67:ac:8d:65,-60.7,-60.0,-58.9,-59.7,-57.9,-62.9,-57.5,-59.7,-58.6,-58.6,BB,True,AA,True
e6:53:5c:2a:e8:e2,-53.7,-52.8,-56.7,-55.7,-52.9,-54.0,-52.9,-57.6,-56.8,-57.3,BB,True,AA,True
e6:53:5c:2a:e8:e2,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-31.0,-31.0,BA,True,AB,True
e6:53:5c:2a:e8:e2,-36.3,-29.8,-31.5,-35.5,-38.8,-53.4,-47.4,-53.3,-59.1,-52.7,AB,False,,True
76:64:61:f6:e6:14,-47.9,-47.9,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,AA,True,BB,True
76:64:61:f6:e6:14,-37.9,-38.9,-38.9,-53.5,-51.8,-59.1,-51.2,-54.7,-47.2,-44.2,AB,True,BA,True
04:b1:67:ac:8d:65,-57.4,-58.9,-58.3,-57.8,-58.1,-58.5,-58.8,-58.6,-58.9,-58.1,BB,True,BA,True
04:b1:67:ac:8d:65,-29.1,-29.3,-29.3,-27.1,-30.3,-30.0,-28.1,-28.1,-29.7,-30.4,AB,True,BB,True
76:64:61:f6:e6:14,-37.1,-38.6,-39.1,-54.8,-51.7,-59.2,-51.7,-54.0,-48.5,-45.5,AB,True,BA,True
4a:ff:61:0a:f6:20,-34.1,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,AA,True,AB,True
04:b1:67:ac:8d:65,-35.7,-36.1,-40.0,-39.9,-39.6,-39.4,-37.7,-39.9,-47.5,-48.5,AA,True,AB,True
e6:53:5c:2a:e8:e2,-38.8,-35.1,-47.9,-41.4,-59.0,-50.7,-52.5,-54.3,-53.5,-52.1,AB,True,BB,True
76:64:61:f6:e6:14,-47.0,-46.0,-46.0,-39.9,-42.0,-40.1,-38.0,-38.9,-51.9,-45.1,AA,False,,True
04:b1:67:ac:8d:65,-51.2,-49.5,-47.1,-47.9,-50.4,-54.5,-51.2,-47.1,-52.0,-59.4,BB,True,BA,True
2e:ad:62:53:35:66,-68.9,-58.0,-58.0,-49.0,-58.0,-58.0,-62.0,-46.0,-65.9,-57.0,BB,True,AB,True
4a:ff:61:0a:f6:20,-53.4,-31.6,-32.1,-32.7,-33.5,-33.2,-73.2,-75.8,-50.3,-49.4,AB,True,BB,True
04:b1:67:ac:8d:65,-49.9,-49.5,-54.4,-55.0,-56.1,-55.1,-54.5,-54.3,-57.4,-56.0,BB,True,BA,True
e6:53:5c:2a:e8:e2,-40.7,-50.7,-42.8,-51.4,-44.1,-44.3,-42.1,-40.9,-45.9,-37.6,BB,True,AA,True
56:ec:bd:68:73:0c,-38.0,-48.0,-40.0,-43.0,-44.0,-49.0,-44.0,-47.0,-54.0,-44.0,BA,True,AA,False
e6:53:5c:2a:e8:e2,-42.0,-44.0,-40.0,-38.0,-40.0,-56.0,-53.0,-48.0,-42.0,-42.0,AA,True,AB,False
76:64:61:f6:e6:14,-48.7,-39.7,-45.5,-55.0,-44.1,-44.1,-36.8,-47.8,-37.0,-40.1,AA,False,,True
04:b1:67:ac:8d:65,-58.7,-64.0,-57.3,-55.9,-57.4,-46.5,-56.7,-53.8,-48.0,-67.0,BA,True,AB,True
2e:ad:62:53:35:66,-60.0,-68.0,-55.0,-49.0,-55.0,-45.0,-41.0,-36.0,-53.0,-47.0,BA,True,BB,False
56:ec:bd:68:73:0c,-54.3,-42.0,-40.2,-27.0,-44.5,-57.3,-56.0,-59.7,-62.5,-62.6,AB,True,AA,True
76:64:61:f6:e6:14,-35.3,-45.7,-29.6,-37.1,-26.8,-33.1,-52.0,-62.7,-48.8,-40.7,AA,True,BB,True
56:ec:bd:68:73:0c,-36.3,-43.0,-59.8,-35.7,-58.8,-51.2,-53.3,-64.1,-44.4,-60.0,AB,True,AA,True
76:64:61:f6:e6:14,-51.1,-62.2,-57.2,-48.2,-54.7,-56.7,-46.1,-45.8,-40.2,-32.9,AA,True,BB,True
76:64:61:f6:e6:14,-42.3,-45.4,-36.8,-36.7,-50.3,-45.0,-35.4,-38.5,-36.3,-38.4,AA,False,,True
76:64:61:f6:e6:14,-36.6,-41.2,-31.2,-35.4,-46.3,-35.9,-66.1,-54.4,-53.1,-43.5,AA,False,,True
04:b1:67:ac:8d:65,-37.8,-36.7,-37.1,-38.2,-37.6,-38.9,-37.4,-38.7,-37.4,-35.6,AA,True,AB,True
76:64:61:f6:e6:14,-47.2,-65.3,-45.9,-43.4,-52.7,-37.9,-33.0,-42.6,-51.8,-43.3,BA,True,BB,True
e6:53:5c:2a:e8:e2,-34.7,-44.4,-45.1,-46.0,-51.9,-51.5,-48.0,-47.7,-48.7,-52.5,AB,True,BB,True
ea:51:ae:7f:62:fa,-44.6,-37.0,-48.1,-32.8,-47.1,-57.0,-57.0,-63.2,-58.0,-59.0,AB,True,BA,True
4a:ff:61:0a:f6:20,-37.2,-37.2,-43.9,-49.6,-43.0,-37.2,-54.4,-44.9,-43.1,-42.1,AA,True,BA,True
04:b1:67:ac:8d:65,-57.4,-56.1,-63.9,-64.5,-62.9,-62.6,-63.7,-65.3,-63.9,-63.9,BB,True,AA,True
e6:53:5c:2a:e8:e2,-40.2,-45.1,-40.0,-42.0,-41.4,-42.4,-41.3,-36.6,-39.5,-38.5,AA,True,BA,True
2e:ad:62:53:35:66,-42.3,-48.8,-47.3,-53.5,-50.4,-51.2,-51.2,-46.5,-45.7,-44.9,AA,True,BB,True
04:b1:67:ac:8d:65,-38.1,-38.1,-38.1,-38.1,-38.0,-38.7,-38.7,-38.7,-38.7,-38.5,BA,True,AB,True
e6:53:5c:2a:e8:e2,-48.1,-43.4,-43.8,-42.2,-42.1,-40.4,-45.2,-47.0,-45.4,-48.8,BA,True,AB,True
2e:ad:62:53:35:66,-46.7,-45.2,-43.8,-50.5,-59.2,-59.2,-52.4,-54.4,-52.4,-54.8,AB,True,AA,True
e6:53:5c:2a:e8:e2,-44.4,-53.2,-50.5,-56.4,-52.5,-52.0,-46.6,-50.8,-48.5,-50.2,AA,True,BA,True
04:b1:67:ac:8d:65,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,BB,True,AA,False
76:64:61:f6:e6:14,-38.3,-36.0,-30.3,-46.8,-44.8,-52.5,-61.5,-53.8,-53.3,-50.9,AB,True,AA,True
76:64:61:f6:e6:14,-39.4,-39.2,-43.2,-45.0,-32.0,-40.6,-37.4,-38.7,-41.3,-44.5,AA,True,BB,True
2e:ad:62:53:35:66,-25.7,-34.3,-34.5,-49.5,-39.8,-56.9,-56.3,-58.4,-63.2,-50.4,AB,True,AA,True
04:b1:67:ac:8d:65,-45.0,-47.0,-47.0,-47.0,-47.0,-41.0,-44.0,-46.0,-46.0,-46.0,AA,True,BA,False
2e:ad:62:53:35:66,-45.6,-46.2,-44.1,-39.9,-41.1,-40.0,-37.9,-39.1,-52.4,-44.2,AA,True,BB,True
04:b1:67:ac:8d:65,-46.9,-51.4,-51.4,-51.4,-53.1,-53.1,-52.2,-52.2,-51.4,-53.1,BB,True,AA,True
e6:53:5c:2a:e8:e2,-44.2,-50.6,-46.6,-45.2,-45.4,-39.0,-43.0,-41.8,-43.7,-50.1,BA,True,AB,True
76:64:61:f6:e6:14,-55.6,-48.0,-48.7,-46.0,-44.0,-42.2,-41.1,-37.3,-35.3,-38.0,BA,True,BB,True
e6:53:5c:2a:e8:e2,-35.5,-44.2,-49.2,-55.5,-49.5,-45.2,-46.0,-43.7,-44.7,-47.0,AA,True,BA,True
2e:ad:62:53:35:66,-49.5,-56.2,-52.1,-59.3,-64.5,-58.4,-59.4,-60.4,-63.3,-57.2,BB,True,AB,True
e6:53:5c:2a:e8:e2,-50.3,-48.5,-49.5,-42.1,-37.1,-40.0,-46.2,-39.6,-41.3,-41.3,BA,True,AB,True
86:1d:1e:e5:49:5a,-41.0,-41.0,-37.0,-48.0,-57.0,-54.0,-60.0,-60.0,-60.0,-53.0,AB,True,AA,False
76:64:61:f6:e6:14,-49.1,-49.5,-61.8,-48.2,-44.4,-38.4,-33.9,-27.2,-43.7,-48.9,BA,False,,True
e6:53:5c:2a:e8:e2,-42.0,-51.9,-56.3,-49.0,-50.0,-40.3,-42.6,-49.3,-46.3,-46.3,BA,False,,True
e6:53:5c:2a:e8:e2,-43.0,-44.0,-41.1,-44.0,-48.8,-46.9,-52.6,-45.0,-52.6,-46.9,AA,True,AB,True
76:64:61:f6:e6:14,-62.0,-44.0,-43.0,-44.0,-43.0,-42.0,-47.0,-38.0,-40.0,-39.0,BA,True,BB,False
2e:ad:62:53:35:66,-26.2,-26.5,-35.4,-54.6,-56.2,-58.0,-64.1,-59.1,-54.3,-45.2,AB,True,AA,True
4a:ff:61:0a:f6:20,-63.8,-62.0,-63.0,-51.7,-51.2,-50.0,-50.6,-52.0,-52.0,-52.0,BB,True,AA,True
76:64:61:f6:e6:14,-36.0,-47.0,-33.0,-48.0,-55.0,-62.0,-68.0,-49.0,-56.0,-50.0,AB,True,AA,False
04:b1:67:ac:8d:65,-51.0,-51.0,-51.0,-51.0,-51.2,-51.2,-50.9,-51.3,-51.0,-50.9,BB,True,AA,True
e6:53:5c:2a:e8:e2,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-31.0,-31.0,BA,True,AB,False
76:64:61:f6:e6:14,-42.0,-52.0,-42.0,-44.0,-37.0,-40.0,-44.0,-52.0,-59.0,-42.0,BA,False,,False
e6:53:5c:2a:e8:e2,-48.0,-48.0,-48.0,-48.0,-63.0,-63.0,-63.0,-63.0,-63.0,-51.0,BB,False,,False
4a:ff:61:0a:f6:20,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,BB,True,BA,False
76:64:61:f6:e6:14,-50.7,-47.7,-51.0,-44.6,-34.3,-39.6,-28.9,-41.8,-43.1,-57.5,BA,False,,True
e6:53:5c:2a:e8:e2,-41.5,-41.0,-43.0,-42.0,-43.0,-42.5,-41.5,-46.5,-44.0,-46.5,AA,True,BA,True
04:b1:67:ac:8d:65,-60.0,-60.0,-50.0,-50.0,-50.0,-39.0,-32.0,-34.0,-34.0,-34.0,BA,True,AB,False
04:b1:67:ac:8d:65,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,BA,True,AB,False
e6:53:5c:2a:e8:e2,-43.0,-44.0,-44.0,-48.0,-56.0,-53.0,-57.0,-57.0,-60.0,-52.0,AB,True,BB,True
4a:ff:61:0a:f6:20,-33.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,AA,True,BA,True
2e:ad:62:53:35:66,-38.0,-42.0,-33.0,-48.0,-66.0,-60.0,-64.0,-63.0,-64.0,-55.0,AB,True,AA,False
e6:53:5c:2a:e8:e2,-38.0,-26.0,-32.0,-40.0,-37.0,-49.0,-48.0,-51.0,-53.0,-64.0,AB,False,,False
ea:51:ae:7f:62:fa,-34.7,-37.5,-33.3,-36.3,-63.1,-64.4,-63.2,-55.3,-59.0,-54.4,AB,True,BA,True
2e:ad:62:53:35:66,-39.0,-41.0,-31.0,-33.0,-33.0,-35.0,-43.0,-31.0,-36.0,-32.0,AA,True,BB,False
76:64:61:f6:e6:14,-52.6,-50.9,-53.7,-52.6,-53.1,-51.4,-50.9,-50.9,-50.3,-52.0,BB,True,AB,True
04:b1:67:ac:8d:65,-31.0,-33.8,-34.1,-36.1,-33.4,-32.4,-31.7,-33.8,-32.7,-33.8,AA,True,AB,True
2e:ad:62:53:35:66,-40.4,-42.6,-41.3,-48.0,-44.5,-45.7,-45.9,-39.6,-40.5,-37.8,AA,True,BB,True
86:1d:1e:e5:49:5a,-46.0,-38.0,-38.0,-38.0,-40.0,-46.0,-54.0,-69.0,-60.0,-57.0,AB,True,AA,False
76:64:61:f6:e6:14,-57.0,-59.0,-52.0,-46.0,-50.0,-45.0,-37.0,-46.0,-28.0,-40.0,BA,True,BB,False
e6:53:5c:2a:e8:e2,-36.0,-41.4,-43.4,-46.9,-53.2,-57.0,-53.6,-58.9,-63.3,-56.7,AB,True,BB,True
76:64:61:f6:e6:14,-49.1,-45.8,-42.7,-52.3,-50.5,-49.4,-51.3,-49.3,-49.2,-44.0,BB,True,AB,True
76:64:61:f6:e6:14,-38.7,-38.9,-42.6,-35.7,-35.2,-38.6,-38.9,-38.3,-35.9,-38.4,AA,True,BB,True
76:64:61:f6:e6:14,-55.3,-45.4,-40.3,-39.2,-40.1,-43.5,-37.8,-33.9,-35.7,-38.4,BA,True,BB,True
4a:ff:61:0a:f6:20,-33.2,-33.8,-34.3,-33.1,-34.0,-33.8,-34.7,-33.1,-32.8,-35.1,AA,True,BA,True
04:b1:67:ac:8d:65,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,BA,True,AB,True
76:64:61:f6:e6:14,-67.8,-49.0,-59.9,-50.0,-41.0,-35.0,-37.0,-34.0,-32.1,-34.0,BA,True,BB,True
76:64:61:f6:e6:14,-44.4,-45.3,-42.2,-44.4,-44.0,-42.0,-63.9,-40.0,-47.3,-45.0,BA,True,BB,True
04:b1:67:ac:8d:65,-49.6,-49.6,-49.6,-49.6,-49.6,-40.9,-40.9,-40.9,-40.9,-40.0,AA,True,AB,True
